0.02,0.02,0.007619,1,0,0
0.04,0.02,0.01611,1,0,0
0.06,0.02,0.019497,1,0,0
0.08,0.02,0.019666,1,0,0
0.1,0.02,0.036141,1,0,0
0.12,0.02,0.029922,1,0,0
0.14,0.02,0.02143,1,0,0
0.16,0.02,0.032893,1,0,0
0.18,0.02,0.0772,1,0,0
0.2,0.02,0.077195,1,0,0
0.22,0.02,0.082277,1,0,0
0.24,0.02,0.076493,1,0,0
0.26,0.02,0.063071,1,0,0
0.28,0.02,0.06657,1,0,0
0.3,0.02,0.079013,1,0,0
0.32,0.02,0.091834,1,0,0
0.34,0.02,0.092182,1,0,0
0.36,0.02,0.10929,1,0,0
0.38,0.02,0.11708,1,0,0
0.4,0.02,0.10857,1,0,0
0.42,0.02,0.10428,1,0,0
0.44,0.02,0.11617,1,0,0
0.46,0.02,0.13304,1,0,0
0.48,0.02,0.11874,1,0,0
0.5,0.02,0.090673,1,0,0
0.52,0.02,0.07091,1,0,0
0.54,0.02,0.078155,1,0,0
0.56,0.02,0.067392,1,0,0
0.58,0.02,0.067446,1,0,0
0.6,0.02,0.074247,1,0,0
0.62,0.02,0.088443,1,0,0
0.64,0.02,0.077373,1,0,0
0.66,0.02,0.072086,1,0,0
0.68,0.02,0.050227,1,0,0
0.7,0.02,0.033828,1,0,0
0.72,0.02,0.02903,1,0,0
0.74,0.02,0.041103,1,0,0
0.76,0.02,0.050776,1,0,0
0.78,0.02,0.058307,1,0,0
0.8,0.02,0.075875,1,0,0
0.82,0.02,0.080787,1,0,0
0.84,0.02,0.078767,1,0,0
0.86,0.02,0.072674,1,0,0
0.88,0.02,0.047624,1,0,0
0.9,0.02,0.037989,1,0,0
0.92,0.02,0.028049,1,0,0
0.94,0.02,0.0073105,1,0,0
0.96,0.02,0.015968,1,0,0
0.98,0.02,0.056492,1,0,0
0.02,0.04,0.018214,1,0,0
0.04,0.04,0.029238,1,0,0
0.06,0.04,0.020523,1,0,0
0.08,0.04,0.024937,1,0,0
0.1,0.04,0.03248,1,0,0
0.12,0.04,0.039139,1,0,0
0.14,0.04,0.0266,1,0,0
0.16,0.04,0.040941,1,0,0
0.18,0.04,0.058796,1,0,0
0.2,0.04,0.05886,1,0,0
0.22,0.04,0.078785,1,0,0
0.24,0.04,0.079178,1,0,0
0.26,0.04,0.057774,1,0,0
0.28,0.04,0.062889,1,0,0
0.3,0.04,0.078952,1,0,0
0.32,0.04,0.090604,1,0,0
0.34,0.04,0.10444,1,0,0
0.36,0.04,0.11097,1,0,0
0.38,0.04,0.10629,1,0,0
0.4,0.04,0.099041,1,0,0
0.42,0.04,0.10747,1,0,0
0.44,0.04,0.11193,1,0,0
0.46,0.04,0.11886,1,0,0
0.48,0.04,0.10882,1,0,0
0.5,0.04,0.083877,1,0,0
0.52,0.04,0.080628,1,0,0
0.54,0.04,0.083543,1,0,0
0.56,0.04,0.089074,1,0,0
0.58,0.04,0.068546,1,0,0
0.6,0.04,0.070425,1,0,0
0.62,0.04,0.078837,1,0,0
0.64,0.04,0.06976,1,0,0
0.66,0.04,0.058294,1,0,0
0.68,0.04,0.038012,1,0,0
0.7,0.04,0.020574,1,0,0
0.72,0.04,0.014957,1,0,0
0.74,0.04,0.04466,1,0,0
0.76,0.04,0.042225,1,0,0
0.78,0.04,0.043005,1,0,0
0.8,0.04,0.05526,1,0,0
0.82,0.04,0.076802,1,0,0
0.84,0.04,0.070426,1,0,0
0.86,0.04,0.0696,1,0,0
0.88,0.04,0.046068,1,0,0
0.9,0.04,0.038467,1,0,0
0.92,0.04,0.019098,1,0,0
0.94,0.04,-6.2952e-05,1,0,0
0.96,0.04,0.010947,1,0,0
0.98,0.04,0.026225,1,0,0
0.02,0.06,-0.0050982,1,0,0
0.04,0.06,0.017202,1,0,0
0.06,0.06,0.015957,1,0,0
0.08,0.06,0.012205,1,0,0
0.1,0.06,0.021603,1,0,0
0.12,0.06,0.033629,1,0,0
0.14,0.06,0.032725,1,0,0
0.16,0.06,0.04184,1,0,0
0.18,0.06,0.037914,1,0,0
