0.0751,-0.0043121,-0.0076055,-0.014817,0.006329,0.006504,0.003169,-0.0041259,-0.0006494,0.003057,0.0022027,-0.0029628,0.004449,-0.0022261,0.0046242,-1.9854e-05,0.0044252,-0.0015736,0.0086033,-0.0010346,0.011116
0.00033546,0.0056066,0.0087798,-0.013785,-0.0055449,-0.00034357,-0.0039341,0.0029203,0.0034505,-0.0034277,-0.00077564,0.00074675,0.0017213,-0.00025643,-0.0011998,-0.00019904,0.0001113,-0.0012104,0.00017455,-0.000969,0.0011778
-0.013915,0.0063623,-0.016487,-0.010927,0.0095955,0.010655,-0.0015204,-0.0072628,2.4021e-06,-0.00070481,-0.0023466,0.0012169,0.0023178,0.00016913,-0.0032198,0.00021696,-0.0019116,-0.0011247,-0.0028138,0.00062458,-0.0028718
-0.0034842,0.014052,0.012035,0.0057628,-0.0034188,-0.0017512,0.0011161,-0.0030471,-0.0041716,0.001208,0.003527,-0.0003184,0.0013621,0.0015659,-0.00083816,0.0017714,-0.00012939,0.0010473,0.00015026,0.0019297,0.0021507
0.0075877,0.0035357,0.0040848,0.003272,0.0046636,-0.0055151,0.0028516,-0.0053658,-0.0011646,0.0019052,-0.00040499,0.00072153,0.00011463,-0.00013643,0.0024684,-5.7288e-05,0.00036618,-0.00075966,0.0024254,0.0003527,0.0022746
0.0026854,-0.017737,-0.009616,-0.0030186,0.0021102,0.00033511,9.9003e-05,0.00020336,0.00072453,-0.0026232,0.00015136,-0.00087356,0.00013139,-0.00059503,0.00068135,-0.00096134,-0.0021181,-0.0028735,-0.00078293,-0.0030343,0.0010815
0.0073421,0.0003485,0.0050387,0.0019781,0.0057657,-0.0023377,-0.0035564,0.0035603,0.00050485,-0.001767,-3.3014e-05,0.0017065,0.0020125,-0.00042888,-0.0013681,-0.00048873,0.0026414,0.00052683,0.0019403,0.00038093,0.0010403
0.00041806,0.0080231,0.0080325,0.0010838,0.0028814,-0.0014427,-0.00093621,-0.001244,-0.00071228,0.00089982,0.00017179,-0.00058737,-0.00057214,0.00026526,0.00031728,0.00026712,0.0016652,0.00053401,0.0015412,0.0013822,0.00063688
0.00076673,-0.00081359,0.00090823,0.0034349,-0.0051354,0.00077121,0.0021511,0.0024936,0.00042176,0.0013018,0.0017482,-0.001725,-0.0007733,0.0012377,0.00020176,-0.00056476,-0.00071185,0.0016163,-0.00014869,-0.00035984,0.00050503
-0.0049356,-0.0010833,-0.0018938,-0.0015217,-0.0014007,0.00031778,-2.4271e-05,0.0004765,-0.0017617,-9.5793e-06,-0.00088484,-0.00064109,-0.00033138,-0.00087481,1.1053e-05,-0.00039074,-0.00073355,0.00019806,-0.00095615,-0.00050296,-0.00083345
-0.0015781,0.00018925,-0.0030392,-0.0030616,0.0023434,0.001791,-0.00034487,-0.00051547,0.0012055,-0.00097757,-0.00084158,0.0022939,-0.00028045,-0.0018349,-0.00036517,8.0016e-05,-0.00032795,2.1961e-05,-0.00010571,-0.00045429,-0.0002296
0.0017926,-0.001563,0.00053667,-0.0017356,-0.0014538,0.00051795,-0.001119,0.0026835,0.0012701,-0.00098698,-0.00073633,0.00048055,0.00080219,-9.3344e-05,0.00087483,0.00048302,-0.00032416,0.00091236,-0.00083254,-0.0011742,0.00011303
0.0028169,-0.00088386,0.0001763,-0.0016431,-0.00045151,0.0015284,0.0014747,-0.0037129,-0.00023863,0.00010318,0.0010184,-0.00035054,-0.00075923,0.00026463,0.00095815,0.0007562,-0.00026325,-0.0018843,0.00021022,0.00026907,0.00089156
0.0014491,0.002503,0.00085216,0.0013305,0.00083463,-0.0012516,-3.7983e-05,-0.001656,-0.0012753,0.0010857,6.0499e-05,-0.00058099,0.00021894,0.00097462,0.0007833,0.0008954,-6.9992e-05,-0.00031012,3.4853e-05,0.0006447,0.00028044
0.005479,0.0020694,-0.0016926,0.0011025,0.0023849,5.3041e-05,-0.00055972,0.00037221,-0.00019221,0.00033097,-0.00041552,-3.6771e-05,0.0010528,-0.00070078,0.00043615,1.1705e-05,0.00044933,0.0014398,0.00022786,-0.00050614,0.0011391
-8.3598e-05,-0.00044688,0.0014041,-0.0016017,-0.00067631,0.0010511,0.00064393,-0.00049951,0.00041253,0.00020599,-9.4768e-05,-0.00037238,9.3272e-06,-0.00035011,-0.00019629,-0.00039137,-0.00034304,-0.00019863,0.00059817,-0.00024106,0.00050419
0.0056339,-0.00059213,-0.00044996,-0.0033274,0.0017901,0.0011554,-6.9668e-05,-0.0005928,-0.00097549,-6.8568e-05,-0.00048363,-0.0011033,0.0017751,0.00083787,-0.00044091,-0.00019568,0.00047979,-0.00050094,0.000676,-0.00013868,0.0010316
0.00021422,0.00093641,0.0022949,-0.0011774,0.00016371,-0.00094083,-2.7701e-05,0.00033676,0.00026999,-0.00025786,0.00034843,0.00014152,0.00020826,0.0005049,-0.00049645,5.7035e-05,-0.00015916,-0.00052077,0.00075661,6.1904e-05,0.00069349
0.0082026,-3.1614e-05,-0.0022537,-0.0031943,0.002772,-0.00031206,0.00097026,-0.0015667,0.0014036,0.0012842,0.00038792,0.00067844,-0.00043687,-0.0009718,0.00090567,1.9966e-05,0.00024123,-0.00059564,0.001818,8.1781e-05,0.0012851
-0.00039088,0.00098106,0.0018752,-0.0019597,-0.0013249,-0.00092931,-0.0013146,0.00082687,-0.00017715,-0.0011997,0.00049944,0.00013755,0.00068796,-0.00023962,0.00040471,7.1042e-05,-9.5073e-05,-0.00032701,-0.00084823,-0.00038266,-0.00010399
0.0099946,0.0013629,-0.0025481,-0.0017185,0.0030412,0.0032389,0.00048699,-0.0023304,-0.00079333,0.00069435,2.2805e-05,-0.00014124,0.0019213,0.00024989,0.00015089,-0.00034268,0.00085003,-0.00024171,0.001316,0.00065628,0.0010236
