0.035651,-0.031581,0.026136,-0.017484,0.017734,-0.025389,0.018034,-0.018324,0.0090948,-0.0067338,0.0086096
-0.001879,-0.011805,-0.0030393,0.015711,0.011175,0.014967,-0.011401,0.011531,-0.0056725,0.00064878,-0.0013399
0.01962,-0.017994,0.0043693,0.0050662,0.018352,-0.0087978,0.0003629,-0.0015343,-0.0002038,0.0043634,-0.014783
-0.050109,0.005378,0.025957,-0.021336,0.0079021,-0.00019143,0.021048,0.00067842,-0.006548,0.00496,0.0045177
0.012702,-0.006176,-0.0078631,0.019179,-0.0081735,-0.0012837,-0.010935,0.0023609,-0.0033577,0.0071969,-0.014175
0.016145,0.0038984,0.0060034,-0.011267,0.010215,-0.0010852,0.0075609,-0.0036084,0.0042635,-0.0027063,0.0050213
-0.0018096,0.00089972,-0.0074328,-0.0032381,0.01365,0.017513,-0.0024439,-0.005726,0.001165,-0.017351,0.0060491
-0.023527,0.0095668,0.0098938,-0.0041881,-0.0062607,-0.012401,0.0091243,-0.00024756,0.01335,0.0026693,0.001216
-0.0099384,-0.0095872,-0.013625,0.014349,0.012119,0.0032786,-0.0036208,0.00067691,-0.0067978,0.0027216,0.0013416
0.012468,0.00037895,-0.0032648,0.0012485,0.00053316,0.00098404,0.0022653,0.0055936,0.00088922,-0.0025463,-0.005819
0.027547,-0.0099733,-0.0012536,-0.0059342,0.0065942,0.0026036,0.0010107,0.0034332,0.0035041,-0.0084087,0.0012907
