0.0056696,0.0081844,-0.0038107,-0.0033111,-0.010367,-0.0032672,0.0065731,-0.00057572,0.0010735,0.00025417,-0.0013028
0.0017209,0.0056371,0.00040827,-0.013513,-0.0049269,0.0039154,-0.00065357,0.0018191,0.002878,-0.0010923,-0.001427
0.004721,0.018866,0.013687,0.00067716,0.00060956,-0.007112,-0.0041648,0.0084045,0.0036957,-0.0053049,-0.0018385
0.015369,0.0094916,0.0063287,0.001903,-0.010367,0.00099057,0.0030576,0.00032151,0.0026043,-0.00073934,-0.00043231
0.0001157,-0.0032399,-0.005032,-0.0056909,0.00042049,0.0030687,0.0071273,-0.0035232,-0.0061018,0.0010466,0.0012992
0.00255,-0.010455,-0.0068117,0.0015517,0.0028794,-0.0031425,0.0015098,0.00046645,-0.0022568,-0.00081731,0.00057319
0.00014098,-0.00077024,0.0029463,-0.00095474,0.00055859,0.0015487,-0.0038517,-0.0030693,0.0028181,-0.002869,-0.0018191
0.0017956,0.0028394,0.002461,-0.002814,0.0035129,0.0045663,-0.0020416,-0.0025394,-0.00033308,-0.0019416,0.00056429
-0.0032869,-0.0049285,-0.0039852,3.0387e-05,-0.00031244,-0.001613,0.0012564,0.0019525,-0.001443,0.002496,0.00066929
-0.0023855,-0.00014853,0.00029824,0.0019685,-0.00011082,-0.001807,0.0020253,0.0019029,-0.0018144,0.00086777,0.00024309
0.0031141,0.0031544,0.0022559,-0.0022158,0.00025456,0.00081879,-0.00013128,-0.00066458,-0.00059194,-0.00074564,-0.00072954
