0.02,0.02,0.0050797,1,0,0
0.04,0.02,-0.036206,1,0,0
0.06,0.02,-0.037235,1,0,0
0.08,0.02,-0.022947,1,0,0
0.1,0.02,-0.037228,1,0,0
0.12,0.02,-0.042332,1,0,0
0.14,0.02,-0.0062271,1,0,0
0.16,0.02,0.013869,1,0,0
0.18,0.02,-0.041007,1,0,0
0.2,0.02,-0.047083,1,0,0
0.22,0.02,-0.031402,1,0,0
0.24,0.02,-0.042407,1,0,0
0.26,0.02,-0.049401,1,0,0
0.28,0.02,-0.043941,1,0,0
0.3,0.02,-0.047625,1,0,0
0.32,0.02,-0.065919,1,0,0
0.34,0.02,-0.10954,1,0,0
0.36,0.02,-0.061511,1,0,0
0.38,0.02,-0.033087,1,0,0
0.4,0.02,-0.014122,1,0,0
0.42,0.02,-0.01728,1,0,0
0.44,0.02,-0.039067,1,0,0
0.46,0.02,0.059812,1,0,0
0.48,0.02,0.03896,1,0,0
0.5,0.02,0.062578,1,0,0
0.52,0.02,0.060163,1,0,0
0.54,0.02,0.010701,1,0,0
0.56,0.02,0.015922,1,0,0
0.58,0.02,0.016946,1,0,0
0.6,0.02,0.031202,1,0,0
0.62,0.02,0.0011863,1,0,0
0.64,0.02,0.021384,1,0,0
0.66,0.02,-0.00044762,1,0,0
0.68,0.02,0.073444,1,0,0
0.7,0.02,0.0092993,1,0,0
0.72,0.02,0.027972,1,0,0
0.74,0.02,-0.017646,1,0,0
0.76,0.02,0.01468,1,0,0
0.78,0.02,-0.049065,1,0,0
0.8,0.02,-0.039818,1,0,0
0.82,0.02,-0.014598,1,0,0
0.84,0.02,-0.019549,1,0,0
0.86,0.02,0.057128,1,0,0
0.88,0.02,0.026149,1,0,0
0.9,0.02,-0.0045832,1,0,0
0.92,0.02,-0.060259,1,0,0
0.94,0.02,-0.076252,1,0,0
0.96,0.02,-0.084913,1,0,0
0.98,0.02,-0.096119,1,0,0
0.02,0.04,-0.032893,1,0,0
0.04,0.04,-0.069136,1,0,0
0.06,0.04,-0.0052891,1,0,0
0.08,0.04,-0.05292,1,0,0
0.1,0.04,-0.0039133,1,0,0
0.12,0.04,0.01995,1,0,0
0.14,0.04,-0.018737,1,0,0
0.16,0.04,0.019176,1,0,0
0.18,0.04,0.013885,1,0,0
0.2,0.04,0.02473,1,0,0
0.22,0.04,-0.017035,1,0,0
0.24,0.04,-0.072559,1,0,0
0.26,0.04,-0.04226,1,0,0
0.28,0.04,-0.041676,1,0,0
0.3,0.04,-0.049072,1,0,0
0.32,0.04,-0.034366,1,0,0
0.34,0.04,-0.074666,1,0,0
0.36,0.04,-0.019684,1,0,0
