-0.021103,-0.021103,-0.024177,-0.037853,-0.041183,-0.053741,-0.070489,-0.11755,-0.084508,-0.077662,-0.08759,-0.11883,-0.11121,-0.077818,-0.069975,-0.082968,-0.059851,-0.089855,-0.06883,-0.053987,-0.028421,-0.035439,-0.0034541,-0.020557,-0.053454,-0.051467,-0.052852,-0.05436,-0.056897,-0.034433,-0.036743,-0.033937,-0.026528,-0.010488,-0.040906,-0.057903,-0.055003,-0.069446,-0.028081,-0.055205,-0.055624,-0.054058,-0.033105,-0.024986,-0.045615,-0.056516,-0.030454,-0.028041,-0.022857,-0.010566,-0.018514,0.00071374,-0.049881,-0.046323,-0.057703,-0.031649,-0.041674,0.0045628,-0.00089353,0.010371,0.0047799,-0.013271,-0.011875,-0.0024297,-0.0043998,-0.019198,-0.013731,-0.0081971,-0.021176,-0.033613,-0.030449,0.003232,-0.018107,0.00015249,-0.021537,-0.026756,-0.010658,-0.013178,-0.045086,-0.039682,-0.057036,-0.051208,-0.024412,-0.019938,-0.039032,-0.019052,0.0024953,-0.0089816,-0.050126,-0.040779,-0.037425,-0.063293,-0.083505,-0.037766,-0.058013,-0.037996,-0.048857,-0.082147,-0.081588,-0.073977,-0.051113
-0.0025606,-0.01324,-0.024431,-0.05128,-0.038447,-0.044489,-0.073893,-0.080357,-0.085873,-0.10375,-0.12452,-0.091769,-0.12644,-0.065061,-0.080084,-0.079125,-0.086242,-0.10325,-0.092516,-0.060992,-0.029278,-0.026645,-0.028918,-0.053198,-0.046397,-0.068911,-0.05683,-0.04602,-0.038295,-0.054826,-0.024443,-0.051689,-0.055573,-0.012229,-0.044188,-0.04522,-0.059715,-0.070474,-0.054023,-0.069453,-0.071121,-0.034746,-0.046606,-0.05068,-0.065196,-0.066866,-0.042657,-0.045406,-0.03403,-0.016666,-0.016874,-0.023562,-0.0491,-0.065674,-0.040567,-0.026298,-0.031252,-0.017886,0.0071126,-0.0062672,-0.0077184,-0.021233,-0.021743,-0.019713,-0.026479,-0.046243,-0.027516,-0.021797,-0.0039855,-0.032915,-0.035269,0.0038099,-0.029165,-0.021189,-0.020515,-0.027013,-0.045496,-0.023705,-0.028557,-0.035126,-0.029569,-0.04282,-0.035996,-0.035959,-0.01952,-0.028387,-0.017917,-0.0084776,-0.032719,-0.064143,-0.045613,-0.064756,-0.076621,-0.055759,-0.048827,-0.049632,-0.06467,-0.082158,-0.075179,-0.081493,-0.062699
-0.032085,-0.010264,-0.024033,-0.017769,-0.01785,-0.04285,-0.072941,-0.084523,-0.10029,-0.10369,-0.11067,-0.11842,-0.12814,-0.097943,-0.11242,-0.10608,-0.097161,-0.097888,-0.11263,-0.084918,-0.042933,-0.031138,-0.048469,-0.044704,-0.058493,-0.04901,-0.031692,-0.035358,-0.060009,-0.028826,-0.022638,-0.040715,-0.049373,-0.069219,-0.071299,-0.080026,-0.064714,-0.071171,-0.063765,-0.067154,-0.072687,-0.071669,-0.046277,-0.012447,-0.047196,-0.060182,-0.051114,-0.077861,-0.064168,-0.016002,-0.035522,-0.067452,-0.06869,-0.080628,-0.068533,-0.054768,-0.024977,-0.041616,-0.015868,-0.0041813,-0.014263,-0.034747,-0.027285,-0.033807,-0.0186,-0.030299,-0.0019083,-0.013861,-0.017981,-0.010085,-0.010704,-0.010766,-0.025629,-0.052801,-0.055458,-0.065015,-0.072427,-0.051294,-0.016644,-0.010325,-0.033877,-0.047338,-0.029251,-0.019483,-0.0074878,-0.023003,-0.022312,-0.0094074,-0.027753,-0.064001,-0.063846,-0.074,-0.068184,-0.052452,-0.061283,-0.07824,-0.085855,-0.075157,-0.077712,-0.080734,-0.066059
-0.014562,0.0055541,-0.01721,-0.047568,-0.023746,-0.028519,-0.027715,-0.052545,-0.10213,-0.11787,-0.10602,-0.13117,-0.088335,-0.12153,-0.10859,-0.11788,-0.11447,-0.11134,-0.10965,-0.089617,-0.076473,-0.057048,-0.063487,-0.041366,-0.02401,-0.035216,-0.034079,-0.05484,-0.056452,-0.053683,-0.046756,-0.056525,-0.052209,-0.055978,-0.054785,-0.073381,-0.076075,-0.08338,-0.075964,-0.060289,-0.043682,-0.045031,-0.059851,-0.061522,-0.058378,-0.042446,-0.05729,-0.048148,-0.058357,-0.075301,-0.046809,-0.047429,-0.082198,-0.10756,-0.070562,-0.068213,-0.065455,-0.014477,-0.029951,0.0068984,-0.043642,-0.031975,-0.056721,-0.03609,-0.017448,-0.017334,-0.014881,0.0015186,0.0086271,-0.0034524,-0.027471,-0.039105,-0.033367,-0.036355,-0.021309,-0.060351,-0.076027,-0.051858,-0.035126,-0.032987,-0.041334,-0.037618,-0.038066,-0.0008154,-0.015747,0.019234,-0.015197,-0.0072345,-0.062979,-0.044592,-0.048569,-0.062366,-0.056365,-0.090813,-0.068474,-0.088163,-0.071998,-0.074838,-0.054306,-0.084706,-0.065292
-0.013755,-0.024966,0.0047681,-0.0061244,-0.032068,-0.024919,-0.032713,-0.055785,-0.089281,-0.081912,-0.066349,-0.089714,-0.076517,-0.096818,-0.10446,-0.085289,-0.10145,-0.10204,-0.12437,-0.078397,-0.058512,-0.083258,-0.064464,-0.055021,-0.04089,-0.029605,-0.046908,-0.073444,-0.027461,-0.054285,-0.066304,-0.047537,-0.024106,-0.052466,-0.059197,-0.054563,-0.028006,-0.026144,-0.036347,-0.053351,-0.060151,-0.058395,-0.068034,-0.046325,-0.066689,-0.044976,-0.073587,-0.05033,-0.062768,-0.053627,-0.030199,-0.070245,-0.078473,-0.091569,-0.05298,-0.048599,-0.044422,-0.041502,-0.019032,-0.0081181,-0.022676,-0.033344,-0.046654,-0.033118,-0.032372,-0.045629,-0.010786,0.0078501,-0.026922,0.0016856,0.0098611,-0.0091243,-0.006463,0.020764,-0.032889,-0.04154,-0.03579,-0.016661,-0.021322,-0.034264,-0.02378,-0.044447,-0.038453,-0.0078179,-0.0057979,0.029293,0.0079663,-0.0026044,-0.020608,-0.048432,-0.043172,-0.078923,-0.049611,-0.0659,-0.072646,-0.064314,-0.056716,-0.04722,-0.060059,-0.034663,-0.062868
0.013296,-0.0053933,-0.0069563,0.0061628,-0.00063356,-0.015197,-0.040243,-0.041056,-0.068391,-0.057552,-0.090571,-0.097067,-0.079638,-0.069075,-0.081817,-0.060715,-0.091346,-0.076461,-0.078651,-0.078786,-0.068501,-0.062654,-0.067329,-0.050543,-0.040929,-0.035774,-0.047486,-0.045574,-0.03035,-0.071501,-0.060948,-0.034231,-0.054592,-0.04552,-0.047615,-0.023352,-0.015419,-0.024702,-0.028934,-0.036736,-0.036573,-0.065011,-0.047868,-0.045107,-0.048522,-0.055473,-0.08717,-0.040134,-0.0048906,-0.065504,-0.052794,-0.082311,-0.089484,-0.067876,-0.050184,-0.045301,-0.023408,-0.0194,-0.040215,-0.041801,-0.017536,-0.012228,-0.01538,-0.054976,-0.032013,-0.028448,0.009195,0.016626,0.034054,0.0097958,0.011939,-0.00085158,-0.0091093,0.0013085,0.0035346,-0.010921,-0.030166,-0.0076583,-0.010601,-0.047383,-0.017092,-0.038367,-0.023527,-0.0057844,-0.0063003,0.028026,0.020041,0.016303,0.0029074,-0.016138,-0.017521,-0.048524,-0.049134,-0.058315,-0.052669,-0.046307,-0.042484,-0.028585,-0.042818,-0.063053,-0.068347
0.025314,0.009711,0.016163,0.011634,0.029038,-0.010247,-0.029657,-0.027148,-0.046908,-0.075308,-0.088778,-0.092768,-0.090884,-0.096946,-0.076691,-0.057531,-0.05237,-0.057688,-0.068751,-0.057084,-0.038249,-0.090107,-0.063895,-0.010293,-0.033193,-0.053015,-0.027788,-0.044667,-0.039055,-0.034948,-0.059863,-0.034135,-0.030556,-0.025503,-0.044078,-0.050122,-0.028172,-0.018794,-0.046808,-0.036085,-0.0029843,-0.051284,-0.037715,-0.048635,-0.063291,-0.066318,-0.052424,-0.057605,-0.033023,-0.03524,-0.078645,-0.080913,-0.075636,-0.044636,-0.059011,-0.031922,-0.024961,-0.023306,-0.032464,-0.013621,-0.029249,0.00055521,-0.02031,-0.046246,-0.030134,-0.020528,0.032151,0.051903,0.048919,0.027064,0.0051058,-0.0017768,0.0044411,0.0065274,-0.0097644,0.0055662,-0.0092502,-0.02669,-0.026941,-0.023531,-0.01607,-0.006392,0.0013112,-0.0087185,-0.0083036,0.022303,0.012727,0.020539,0.0010747,0.0051045,0.011598,-0.019686,-0.040713,-0.026508,-0.037977,-0.04762,-0.038902,-0.034412,-0.052659,-0.069607,-0.056256
0.024602,0.025273,0.022441,0.020842,0.049401,-0.014553,-0.019023,-0.017366,-0.058099,-0.072346,-0.07308,-0.05404,-0.077204,-0.091854,-0.087095,-0.080984,-0.072376,-0.075913,-0.052386,-0.048459,-0.04074,-0.065802,-0.057711,-0.017407,0.012713,-0.042843,-0.05019,-0.02844,-0.022217,-0.044494,-0.032257,-0.025142,-0.03114,-0.041232,-0.056685,-0.056201,-0.017975,-0.036283,-0.051531,-0.045079,-0.067502,-0.038699,-0.047194,-0.049186,-0.037054,-0.037645,-0.058593,-0.056834,-0.046987,-0.033489,-0.064853,-0.062376,-0.073879,-0.053146,-0.053642,-0.051617,-0.029622,-0.039391,-0.046622,-0.031229,-0.011895,-0.001169,0.010748,-0.0089312,-0.0054871,-0.009367,0.0028314,0.038135,0.030789,0.0405,-0.015933,0.029131,8.6877e-05,0.0010345,0.0062065,-0.01412,-0.027958,0.0067014,-0.008709,-0.0053442,-0.0038101,0.014621,-0.0075893,-0.016687,0.024984,0.023947,0.031683,0.0038288,-0.0062334,-0.016017,0.00013754,-0.0089944,-0.046179,-0.046676,-0.036389,-0.036169,-0.059035,-0.019635,-0.026538,-0.068317,-0.080856
0.046317,0.016255,0.016499,0.013848,0.00064154,0.00783,-0.0198,-0.026269,-0.057179,-0.070042,-0.088164,-0.062009,-0.065394,-0.071934,-0.10041,-0.11202,-0.075873,-0.082873,-0.069872,-0.023005,-0.029826,-0.035466,-0.031161,-0.0038459,-0.019758,-0.017616,-0.038918,-0.055168,-0.068265,-0.083208,-0.053992,-0.036505,-0.0302,-0.049031,-0.071034,-0.050717,-0.049296,-0.07739,-0.0725,-0.053552,-0.04519,-0.038931,-0.066284,-0.036095,-0.015667,-0.06979,-0.051129,-0.06147,-0.046021,-0.021063,-0.054051,-0.076528,-0.054131,-0.079488,-0.075641,-0.075924,-0.069644,-0.060493,-0.047274,-0.049463,-0.0029204,0.024391,-0.0056473,-0.0019614,-0.0015317,-0.0093889,0.019347,-0.0015781,-0.00014803,0.0075369,0.00081805,-0.0025181,0.014945,0.011342,0.022674,-0.020391,-0.018137,-0.027174,-0.013448,0.003822,-0.0045107,-0.013212,0.0043761,0.01521,0.018673,0.035188,0.011212,8.8966e-05,-0.030677,-0.020051,-0.0061378,-0.035339,-0.032303,-0.027826,-0.05747,-0.090714,-0.05312,-0.052621,-0.047752,-0.056455,-0.073215
0.016018,0.024623,0.0050021,0.034479,0.0019695,-0.0098512,-0.022685,-0.027705,-0.03238,-0.05768,-0.048206,-0.059612,-0.060687,-0.099975,-0.091998,-0.066142,-0.050606,-0.079245,-0.051337,-0.047644,-0.025101,-0.00156,-0.029194,-0.0043166,-0.01513,-0.0054796,-0.057736,-0.045809,-0.066755,-0.075297,-0.045879,-0.032002,-0.016858,-0.051303,-0.073005,-0.065416,-0.040006,-0.071697,-0.06488,-0.077005,-0.047978,-0.041154,-0.054273,-0.029789,-0.0068212,-0.034587,-0.071535,-0.067925,-0.037546,-0.037346,-0.039138,-0.048582,-0.084593,-0.07904,-0.061608,-0.073776,-0.086671,-0.065505,-0.037398,-0.033043,0.0089383,0.011038,0.001072,0.011635,0.0046168,0.029851,0.022215,0.0068236,-0.013103,-0.01785,0.0030261,0.014888,0.010426,0.0033171,0.034592,-0.020953,-0.015437,0.0018836,0.0021717,0.0028806,0.016863,0.00056753,0.0029564,0.037448,0.023704,0.024144,-0.0086422,-0.0041617,-0.0061873,-0.022483,-0.026952,-0.051624,-0.028853,-0.014711,-0.059603,-0.055545,-0.077985,-0.067107,-0.037199,-0.06787,-0.056121
