0.075934,-0.0019105,0.0004106,0.0013389,-0.0057509,0.0009994,0.0071248,0.003998,-0.0074387,0.0042053,0.0017721
0.0044008,0.0014491,0.0037509,-0.0082657,0.0068263,0.0055146,-0.0056221,0.0013027,-0.00013164,-0.0027152,0.0016553
0.0074216,-0.0037548,0.0073778,0.0013018,-0.0031345,-0.00074047,-0.0028742,0.0025757,-0.0033346,-0.0013709,0.0013787
0.0062271,-0.0088222,0.0032469,0.001242,-0.0045203,0.00035522,-0.001731,-0.0015553,0.0035106,0.00071651,-0.0013869
-0.0020951,0.0065729,-0.0055895,-0.0070603,0.0015557,0.0015817,-0.0054445,0.0017444,0.0058128,-0.00041591,-0.00037423
-0.008678,0.0013162,0.0005624,-0.0015689,0.0033177,-0.00072694,0.00061869,-0.0010795,-0.0031884,-0.00064409,0.001088
-0.0060557,-0.0025872,0.0042534,0.00084176,0.0038418,-0.000741,-0.0014231,0.00089773,-0.000783,0.00031033,0.0022858
0.0060342,0.0040728,0.0010549,-0.002531,-0.0044047,0.0010197,0.0013374,-0.0018706,0.00017689,0.0006514,-0.00062945
0.0027372,-0.0010428,-0.0033984,0.0027043,0.001421,0.0010527,0.0012519,-0.0006297,-0.00062645,-0.00047565,-0.0027864
0.00088242,-0.0027573,-0.0007889,0.0040023,0.0038194,1.0939e-05,-0.0035504,-0.00087559,0.00064318,0.0017347,0.0011131
-0.0044891,0.0025365,0.0011631,0.00059833,0.00036838,0.001005,-0.00071856,-0.0020914,-0.00020108,0.0015896,0.0034788
