0.035259,0.035259,0.021277,0.024774,0.021497,0.034533,0.039119,0.039194,0.02311,0.020882,0.015556,0.026266,0.029247,0.031843,0.033191,0.031695,0.028912,0.036802,0.023568,0.011332,0.012367,0.010275,-0.0046614,-0.0097255,-0.0090865,-0.0043695,0.0090843,0.025604,0.029757,0.02172,0.015038,0.014099,0.012469,-0.0062507,-0.014791,-0.018904,-0.014243,-0.0015662,0.0067836,-0.0042992,-0.0019035,0.0044288,0.010762,0.012653,0.01628,0.0191,0.028679,0.022068,0.01705,0.010923,0.0098566
0.052087,0.041001,0.041463,0.050652,0.037404,0.043571,0.033452,0.030392,0.021122,0.027028,0.019031,0.022622,0.032984,0.036095,0.03482,0.036243,0.023328,0.023991,0.016348,0.013384,0.0088801,0.0031416,-0.0072631,-0.010023,-0.0053336,-0.0024547,0.0093885,0.018916,0.025127,0.029145,0.013237,0.0072464,0.014144,0.0041635,-0.0041077,-0.014524,-0.011112,-0.015618,-0.010727,-0.0088533,-0.0043985,-0.00029129,0.0053233,0.00081561,0.0047502,0.012245,0.028519,0.017019,0.020721,0.020636,0.016878
0.051946,0.048619,0.04276,0.04609,0.04398,0.035856,0.029852,0.025947,0.030845,0.028621,0.016571,0.027079,0.025654,0.02627,0.023742,0.019358,0.0043325,0.010555,0.01767,0.010834,0.0012366,-0.0099434,-0.019603,-0.010817,-0.0011391,0.006792,0.014756,0.017021,0.011413,0.0063093,0.0040182,-0.00068119,-0.00078175,0.0040194,-0.0026084,-0.010018,-0.012909,-0.011673,-0.016581,-0.019421,-0.0094419,-0.014045,-0.013689,-0.019705,-0.0077554,0.0026187,0.017637,0.019565,0.017312,0.014218,0.016791
0.038494,0.044515,0.041388,0.043222,0.031311,0.022966,0.01935,0.022757,0.031755,0.028205,0.01798,0.020121,0.022535,0.0088622,0.0054079,-0.0019619,-0.0039547,-3.4933e-05,0.013779,0.012015,0.001112,-0.0046636,-0.0081302,-0.0033344,-0.0051701,0.0059203,0.012673,0.012157,-0.0051839,-0.010153,-0.013191,-0.016446,-0.0079906,0.00098649,-0.004823,-0.004679,-0.0082898,-0.013923,-0.024468,-0.024871,-0.018594,-0.014015,-0.024728,-0.032896,-0.032093,-0.012978,0.0090747,0.018649,0.010948,0.0064937,0.010683
0.040346,0.028075,0.038094,0.032394,0.021429,0.016957,0.014657,0.015995,0.016608,0.0086172,0.0078076,0.0093938,0.015557,0.0091096,-0.0016911,-0.013789,-0.018604,-0.0036634,0.0054775,0.018172,0.017972,0.0083998,2.2241e-05,-0.0033007,0.00070446,-0.00073847,-0.0015981,-0.0094396,-0.020068,-0.02106,-0.032398,-0.02294,-0.015077,-0.007508,-0.0089511,-0.013947,-0.017353,-0.019672,-0.028091,-0.023921,-0.025105,-0.013343,-0.02071,-0.03066,-0.028919,-0.019274,-0.0049545,0.0024273,0.0021379,0.007941,0.017896
0.033188,0.020212,0.014889,0.0094428,0.0062739,-0.00090713,0.0029072,0.001557,-0.0025737,-0.0029404,-0.0021806,-0.00072461,-0.0058742,-0.00099259,-0.0031941,-0.012228,-0.013249,-0.00091532,0.0041932,0.023051,0.03298,0.02495,0.0040641,-0.0064627,-0.0060442,-0.0094047,-0.01892,-0.018536,-0.019669,-0.027553,-0.039329,-0.043282,-0.033328,-0.024743,-0.018711,-0.017223,-0.030612,-0.034702,-0.027573,-0.029,-0.022403,-0.010624,-0.017656,-0.021224,-0.018225,-0.017535,-0.010924,-0.0033018,-0.0072637,0.0022231,0.0095835
0.028131,0.017798,-0.00011687,-0.010703,-0.021485,-0.010433,-0.005786,-0.0071356,-0.017724,-0.016624,-0.014317,-0.0021813,-0.0029037,0.0018924,-0.0097685,-0.011473,-0.001644,0.0046998,0.015813,0.034434,0.0427,0.033748,0.015796,0.004465,-0.015692,-0.014467,-0.016567,-0.027663,-0.0292,-0.03597,-0.04576,-0.043028,-0.031118,-0.033081,-0.029678,-0.034559,-0.041014,-0.039131,-0.023779,-0.022907,-0.022475,-0.01602,-0.0018615,-0.0062622,-0.0039435,-0.0081204,-0.0098725,-0.0033292,-0.0060431,-0.0018111,0.0086572
0.0007236,-0.0003069,-0.022962,-0.034192,-0.035696,-0.033902,-0.03333,-0.022074,-0.033577,-0.034227,-0.025838,-0.0038769,-0.0091541,-0.014472,-0.017721,-0.0081629,-0.0059176,0.0066245,0.0025349,0.023493,0.033778,0.033737,0.024778,3.1073e-05,-0.01736,-0.028799,-0.030734,-0.039641,-0.050696,-0.052401,-0.055389,-0.052568,-0.041578,-0.042008,-0.042797,-0.055369,-0.0604,-0.051632,-0.028913,-0.033385,-0.01973,-0.011674,-0.013519,-0.018076,-0.0099266,-0.028244,-0.0075002,0.0012604,0.0041501,-0.0057048,0.0017393
-0.019699,-0.03179,-0.049038,-0.054136,-0.064952,-0.055227,-0.052122,-0.038637,-0.042541,-0.041792,-0.030285,-0.012182,-0.007978,-0.017533,-0.020495,-0.011673,-0.011063,-0.0083215,-0.0035121,0.018136,0.023955,0.021897,0.010004,0.002104,-0.013507,-0.018867,-0.031072,-0.057803,-0.062959,-0.052935,-0.062949,-0.064019,-0.048595,-0.05,-0.052705,-0.073536,-0.069203,-0.05705,-0.037556,-0.029291,-0.025515,-0.029506,-0.027872,-0.027014,-0.018843,-0.025734,-0.013975,-0.0022506,0.003306,-0.0019187,0.0023318
-0.035121,-0.041323,-0.055264,-0.062296,-0.071691,-0.074244,-0.058949,-0.054017,-0.050832,-0.039443,-0.032773,-0.014861,-0.015249,-0.016051,-0.0082135,-0.0033544,-0.0067664,-0.009838,-0.0058918,0.0031117,0.017781,0.016877,-0.0014139,-0.0069748,-0.0085206,-0.015439,-0.03551,-0.050511,-0.051932,-0.047348,-0.051433,-0.063438,-0.061241,-0.056117,-0.059715,-0.062437,-0.074,-0.062235,-0.045014,-0.035338,-0.026075,-0.030333,-0.033812,-0.02826,-0.021635,-0.016642,-0.0012121,0.0081915,0.0066704,0.0035501,4.0149e-05
