-0.027548,0.001577,0.0012988,0.006759,-0.0080038,0.0021814,0.0069097,-0.00094275,-0.0074393,-0.0063226,0.0041302
-0.0022623,0.0036307,0.00043719,-0.010984,0.0043393,0.0016971,-0.0012313,0.0018647,0.0013018,-0.0012574,-0.0017445
-0.0046591,0.007023,0.0028404,0.0028508,0.0065362,-0.0072647,-0.001063,0.0013842,-0.0044735,0.0022526,0.0021056
0.0030887,-0.0059618,-0.0055436,0.0096823,-0.002091,-0.0054083,0.0061108,-0.0017868,-0.0098125,0.0032331,0.0025856
0.00041174,0.0051384,-0.0028195,-0.0106,0.0018569,0.0046671,0.0030998,0.0003407,-0.00023659,0.0010093,-0.0018657
0.0046642,0.007331,0.0025019,-0.0012683,-0.0048445,0.0022261,-0.0044055,0.00013708,0.005523,-0.0015463,-0.0021213
0.0042339,-0.0043049,0.003779,0.0022899,-0.0014594,0.00024824,0.00299,-0.00096625,-0.0046894,0.001459,-0.0017054
-0.0048585,-0.00079062,0.0014742,0.002057,0.0026493,-0.0039443,-0.0011432,0.0013311,-0.00044328,-0.0006346,0.00084392
-0.0042748,-0.0013152,-0.0050138,0.0027404,0.0030355,-0.0020192,-0.00077423,-0.0021885,0.0007171,-0.0012932,0.00070473
0.0014678,-0.0016963,-0.0036203,-0.0026708,-0.0016085,0.00329,0.0014846,-0.00011013,0.0010744,0.0001216,5.042e-05
0.0046208,0.00094767,0.0025927,-0.0033513,-0.0024341,0.00024974,-0.0002634,0.0022651,0.004727,0.0010078,-0.0023946
