-0.045138,0.028809,-0.016498,0.016036,-0.017466,0.0091171,-0.013954,0.024355,-0.0027152,0.013844,-0.018615
-0.0087281,-0.02228,0.0032055,0.0061507,0.0081828,0.017174,-0.017056,0.0069065,-0.0067756,0.0015104,0.0039542
-0.030308,-0.013025,-0.0019698,0.0012094,0.006179,-0.0067457,-0.0093731,0.0062161,-0.00056591,-0.011338,-0.0069108
-0.0068547,0.0093914,-0.010677,0.026604,0.0098946,-0.0023999,0.013503,0.00048229,0.0017169,0.010198,0.0016484
-0.014624,-0.01212,0.0030257,0.00025435,0.00028554,-0.013163,-0.001911,-0.0065587,0.0075469,0.00044476,0.017767
-0.011714,0.0047275,0.0023911,-0.0029312,0.00061063,-0.0168,-0.003873,0.00097893,0.0035905,0.00097801,0.0052289
-0.0054106,-0.011732,0.018602,0.0045131,-0.019283,-0.0014416,-0.0015595,-0.0018406,0.01893,0.011668,-0.017003
-0.019761,0.00689,-0.0012831,0.0045074,-0.0073407,-0.0053689,-0.00011497,0.00086681,-0.0056742,0.0027468,0.007194
-0.01638,0.0058341,-0.0025831,-0.0079824,0.0041208,-0.0028228,-0.0068557,0.015987,0.0087933,-0.0028341,2.8514e-06
0.0031982,-0.0061869,-0.0062317,0.0061671,0.00029455,0.0022667,-0.0076249,-0.0080327,-0.016472,0.0059518,-0.0064588
0.013245,0.015041,-0.0025211,-0.033201,0.0080346,-0.00050978,0.0042833,0.0096667,0.0032815,-0.01007,0.0021476
