0.02,0.02,0.054307,1,0,0
0.04,0.02,-0.0071842,1,0,0
0.06,0.02,0.025461,1,0,0
0.08,0.02,0.01257,1,0,0
0.1,0.02,0.0032981,1,0,0
0.12,0.02,0.020288,1,0,0
0.14,0.02,-0.016681,1,0,0
0.16,0.02,-0.012595,1,0,0
0.18,0.02,-0.0085781,1,0,0
0.2,0.02,-0.038672,1,0,0
0.22,0.02,-0.052715,1,0,0
0.24,0.02,-0.044747,1,0,0
0.26,0.02,-0.040013,1,0,0
0.28,0.02,0.043386,1,0,0
0.3,0.02,-0.023499,1,0,0
0.32,0.02,0.0059515,1,0,0
0.34,0.02,0.027888,1,0,0
0.36,0.02,0.069394,1,0,0
0.38,0.02,0.031975,1,0,0
0.4,0.02,0.017063,1,0,0
0.42,0.02,0.011516,1,0,0
0.44,0.02,-0.028872,1,0,0
0.46,0.02,-0.0143,1,0,0
0.48,0.02,0.026224,1,0,0
0.5,0.02,-0.022598,1,0,0
0.52,0.02,0.02494,1,0,0
0.54,0.02,0.051938,1,0,0
0.56,0.02,0.0010887,1,0,0
0.58,0.02,-0.014514,1,0,0
0.6,0.02,-0.06867,1,0,0
0.62,0.02,-0.033455,1,0,0
0.64,0.02,0.0014032,1,0,0
0.66,0.02,0.0068112,1,0,0
0.68,0.02,0.0037322,1,0,0
0.7,0.02,0.024949,1,0,0
0.72,0.02,0.040709,1,0,0
0.74,0.02,-0.032468,1,0,0
0.76,0.02,0.043965,1,0,0
0.78,0.02,-0.022242,1,0,0
0.8,0.02,-0.019915,1,0,0
0.82,0.02,-0.016658,1,0,0
0.84,0.02,-0.02191,1,0,0
0.86,0.02,0.013004,1,0,0
0.88,0.02,0.0019573,1,0,0
0.9,0.02,-0.015251,1,0,0
0.92,0.02,0.017396,1,0,0
0.94,0.02,0.031007,1,0,0
0.96,0.02,0.0056974,1,0,0
0.98,0.02,0.014024,1,0,0
0.02,0.04,0.034556,1,0,0
0.04,0.04,0.061357,1,0,0
0.06,0.04,0.06165,1,0,0
0.08,0.04,-0.0082315,1,0,0
0.1,0.04,-0.0045568,1,0,0
0.12,0.04,0.024004,1,0,0
0.14,0.04,-0.073366,1,0,0
0.16,0.04,-0.010272,1,0,0
0.18,0.04,0.00097108,1,0,0
0.2,0.04,0.0060039,1,0,0
0.22,0.04,0.0081366,1,0,0
0.24,0.04,0.022852,1,0,0
0.26,0.04,-0.017558,1,0,0
0.28,0.04,0.0073899,1,0,0
0.3,0.04,-0.047406,1,0,0
0.32,0.04,0.0063387,1,0,0
0.34,0.04,-0.0077814,1,0,0
0.36,0.04,0.069302,1,0,0
0.38,0.04,0.028116,1,0,0
0.4,0.04,0.014415,1,0,0
0.42,0.04,0.031991,1,0,0
0.44,0.04,0.065226,1,0,0
0.46,0.04,0.071803,1,0,0
0.48,0.04,0.031552,1,0,0
0.5,0.04,0.017724,1,0,0
0.52,0.04,-0.055451,1,0,0
0.54,0.04,-0.031129,1,0,0
0.56,0.04,-0.015786,1,0,0
0.58,0.04,-0.029757,1,0,0
0.6,0.04,-0.027121,1,0,0
0.62,0.04,0.0049256,1,0,0
0.64,0.04,0.017809,1,0,0
0.66,0.04,0.027741,1,0,0
0.68,0.04,0.034198,1,0,0
0.7,0.04,0.04427,1,0,0
0.72,0.04,0.070526,1,0,0
0.74,0.04,-0.040163,1,0,0
0.76,0.04,-0.040894,1,0,0
0.78,0.04,-0.0068829,1,0,0
0.8,0.04,-0.043979,1,0,0
0.82,0.04,-0.0098774,1,0,0
0.84,0.04,0.039067,1,0,0
0.86,0.04,0.016343,1,0,0
0.88,0.04,0.0028922,1,0,0
0.9,0.04,-0.04047,1,0,0
0.92,0.04,0.009037,1,0,0
0.94,0.04,-0.031765,1,0,0
0.96,0.04,-0.013509,1,0,0
0.98,0.04,0.016723,1,0,0
0.02,0.06,0.040309,1,0,0
0.04,0.06,-0.0086562,1,0,0
0.06,0.06,-0.021572,1,0,0
0.08,0.06,0.028066,1,0,0
0.1,0.06,-0.021423,1,0,0
0.12,0.06,-0.0017753,1,0,0
0.14,0.06,-0.028625,1,0,0
0.16,0.06,0.028992,1,0,0
0.18,0.06,0.012647,1,0,0
0.2,0.06,0.021094,1,0,0
0.22,0.06,0.048288,1,0,0
0.24,0.06,0.0096191,1,0,0
0.26,0.06,-0.023002,1,0,0
0.28,0.06,0.0088478,1,0,0
0.3,0.06,0.0099291,1,0,0
0.32,0.06,0.013831,1,0,0
0.34,0.06,-0.021527,1,0,0
0.36,0.06,0.055003,1,0,0
0.38,0.06,-0.015272,1,0,0
0.4,0.06,0.013419,1,0,0
0.42,0.06,0.011784,1,0,0
0.44,0.06,-0.0010603,1,0,0
0.46,0.06,-0.001552,1,0,0
0.48,0.06,0.038699,1,0,0
0.5,0.06,0.0046745,1,0,0
0.52,0.06,0.027884,1,0,0
0.54,0.06,-0.0017127,1,0,0
0.56,0.06,7.5601e-05,1,0,0
0.58,0.06,-0.035602,1,0,0
0.6,0.06,0.02302,1,0,0
0.62,0.06,-0.011714,1,0,0
0.64,0.06,-0.0027132,1,0,0
0.66,0.06,0.015049,1,0,0
0.68,0.06,0.03783,1,0,0
0.7,0.06,0.030614,1,0,0
0.72,0.06,-0.053891,1,0,0
0.74,0.06,0.025318,1,0,0
0.76,0.06,-0.018776,1,0,0
0.78,0.06,-0.041734,1,0,0
0.8,0.06,-0.0020062,1,0,0
0.82,0.06,0.024821,1,0,0
0.84,0.06,-0.038537,1,0,0
0.86,0.06,-0.08636,1,0,0
0.88,0.06,0.046588,1,0,0
0.9,0.06,0.0021815,1,0,0
0.92,0.06,0.042255,1,0,0
0.94,0.06,0.0040062,1,0,0
0.96,0.06,0.0030764,1,0,0
0.98,0.06,0.002821,1,0,0
0.02,0.08,0.022043,1,0,0
0.04,0.08,-0.01956,1,0,0
0.06,0.08,-0.012536,1,0,0
0.08,0.08,-0.033207,1,0,0
0.1,0.08,-0.026146,1,0,0
0.12,0.08,0.00019579,1,0,0
0.14,0.08,-0.0026447,1,0,0
0.16,0.08,0.040032,1,0,0
0.18,0.08,0.050824,1,0,0
0.2,0.08,0.040057,1,0,0
0.22,0.08,0.016515,1,0,0
0.24,0.08,-0.0038817,1,0,0
0.26,0.08,-0.043958,1,0,0
0.28,0.08,0.053081,1,0,0
0.3,0.08,-0.085829,1,0,0
0.32,0.08,-0.019265,1,0,0
0.34,0.08,-0.018433,1,0,0
0.36,0.08,0.032863,1,0,0
0.38,0.08,-0.016101,1,0,0
0.4,0.08,0.0096248,1,0,0
0.42,0.08,-0.044747,1,0,0
0.44,0.08,0.028704,1,0,0
0.46,0.08,0.041063,1,0,0
0.48,0.08,0.02227,1,0,0
