0.02,0.02,-0.025409,1,0,0
0.04,0.02,-0.050372,1,0,0
0.06,0.02,-0.079127,1,0,0
0.08,0.02,-0.059516,1,0,0
0.1,0.02,-0.097463,1,0,0
0.12,0.02,-0.043737,1,0,0
0.14,0.02,-0.010442,1,0,0
0.16,0.02,-0.047125,1,0,0
0.18,0.02,-0.0032836,1,0,0
0.2,0.02,0.021426,1,0,0
0.22,0.02,-0.034162,1,0,0
0.24,0.02,-0.0051391,1,0,0
0.26,0.02,-0.057486,1,0,0
0.28,0.02,-0.031896,1,0,0
0.3,0.02,-0.09532,1,0,0
0.32,0.02,-0.073746,1,0,0
0.34,0.02,-0.053756,1,0,0
0.36,0.02,-0.04348,1,0,0
0.38,0.02,-0.077521,1,0,0
0.4,0.02,-0.06452,1,0,0
0.42,0.02,-0.10222,1,0,0
0.44,0.02,-0.099649,1,0,0
0.46,0.02,-0.10268,1,0,0
0.48,0.02,-0.048226,1,0,0
0.5,0.02,-0.10594,1,0,0
0.52,0.02,-0.031816,1,0,0
0.54,0.02,-0.022059,1,0,0
0.56,0.02,-0.048392,1,0,0
0.58,0.02,-0.048069,1,0,0
0.6,0.02,-0.077403,1,0,0
0.62,0.02,-0.014385,1,0,0
0.64,0.02,-0.020866,1,0,0
0.66,0.02,-0.053481,1,0,0
0.68,0.02,-0.057102,1,0,0
0.7,0.02,-0.07317,1,0,0
0.72,0.02,-0.025419,1,0,0
0.74,0.02,-0.059253,1,0,0
0.76,0.02,-0.076137,1,0,0
0.78,0.02,-0.048777,1,0,0
0.8,0.02,-0.059168,1,0,0
0.82,0.02,-0.019935,1,0,0
0.84,0.02,-0.034227,1,0,0
0.86,0.02,-0.081575,1,0,0
0.88,0.02,-0.038041,1,0,0
0.9,0.02,-0.034306,1,0,0
0.92,0.02,0.026902,1,0,0
0.94,0.02,0.015714,1,0,0
0.96,0.02,-0.02513,1,0,0
0.98,0.02,-0.042058,1,0,0
0.02,0.04,-0.015284,1,0,0
0.04,0.04,-0.038775,1,0,0
0.06,0.04,-0.10402,1,0,0
0.08,0.04,-0.029372,1,0,0
0.1,0.04,-0.082196,1,0,0
0.12,0.04,-0.043754,1,0,0
0.14,0.04,-0.0056497,1,0,0
0.16,0.04,-0.10229,1,0,0
0.18,0.04,0.0048964,1,0,0
0.2,0.04,-0.07585,1,0,0
