0.045424,-0.0021186,0.024918,-0.0018621,0.013362,-0.012388,0.013575,-0.009601,0.014738,-0.013832,0.01254
0.036454,0.055139,-0.024043,0.020592,-0.021163,0.017182,-0.015076,0.0090779,-0.0081822,0.0070341,-0.0058482
0.011394,0.026911,-0.020839,0.0045279,-0.0092391,0.004417,0.005769,0.0083729,-0.0045119,0.0022099,0.0012322
0.026543,-0.026294,0.0036081,0.0032197,0.014491,-0.01207,0.013253,-0.010212,0.0070591,-0.0045387,0.0048998
0.01417,-0.017542,0.0075848,-0.015708,0.0036478,0.005733,0.0084435,-0.0048449,0.0037204,-0.0079872,0.0025756
0.033319,0.011122,-0.0036195,-0.003847,0.002193,-0.0022955,-4.5275e-05,0.00035967,-0.0014985,-0.0024037,-0.0020087
-0.031533,-0.00022867,0.0019203,0.0044624,-0.0070382,-0.0030919,-0.0013827,0.0028677,-0.0062723,0.0035093,-0.0064352
0.026511,0.007926,-0.016107,0.01267,0.0069959,0.012303,-0.0083964,0.0046343,0.00038809,0.0022917,-0.0020626
-0.01882,0.0058994,0.002767,-0.0031474,0.0048639,-0.0010128,0.0005278,0.00080148,0.0021852,0.00030746,-0.0029408
-0.0028568,-0.01487,0.0010124,0.0044979,0.00040157,0.0010121,-0.00058503,-0.0025078,0.00062034,-0.0016039,0.0015385
-0.027561,-0.010638,0.0032254,0.0029629,0.0011537,-0.0021217,0.0071826,0.011412,0.0035294,-0.0050932,0.0023479
