-0.11352,0.0014474,-2.4378e-05,-0.0202,-0.021485,0.0076295,0.014599,0.0015396,0.00020833,0.00098113,-0.0051948
0.0043961,0.0045265,0.018594,-0.0034043,-0.01009,0.0016626,-0.0011832,0.00027914,0.0036118,-0.00028688,-0.00069172
0.0049845,0.0040403,0.0070789,0.0007902,-0.00038134,0.0032986,-0.0084094,-0.00011915,0.0071335,-0.00070655,-0.0036641
-0.0021581,0.0015532,-0.01521,0.0108,0.020721,-0.0075434,-0.0050887,0.0018812,-0.0010251,0.0010106,0.0032014
-0.0097595,0.00031299,0.00081057,0.0049128,0.0014705,-0.0051668,-0.0049155,0.0035355,0.0026588,-0.00016617,0.00024173
0.0058842,-0.00072821,0.0075156,-0.0043372,-0.0032343,0.0016695,-0.00038116,0.00063694,0.00054142,-0.0013098,-0.00036089
0.0024701,0.002945,-0.0033249,-0.0024728,0.0040373,0.00031297,0.00090946,-0.0008717,-0.0011482,-0.00046943,0.0017587
-0.00079416,-0.001667,-0.0028566,0.0030099,0.0012128,0.00088335,0.0033638,-0.0028273,-0.00015787,0.0013319,-0.0029852
0.0028811,-0.0061597,0.0013368,0.0037608,-0.00349,0.0017246,0.0019316,-0.00093695,0.000331,0.000378,-0.0005067
-0.005497,0.0025533,0.0012152,-0.00037828,-0.0023004,-0.00012748,-0.0016791,-0.001613,0.00032346,0.0014332,0.0021665
-0.0023306,0.0037596,-1.4376e-05,-0.001769,0.0014073,-0.00030378,-0.00085571,-0.0008278,-0.00013274,0.00096863,-8.2187e-05
