-0.0058846,-0.010226,0.0049866,-0.0085205,-0.0034288,-0.00098862,-0.0020487,0.0019111,-0.0034749,0.0031179,-0.0026808
-0.0045015,0.010318,0.0078723,-0.0077172,0.012973,0.0019011,-0.0037731,-0.0038918,-4.5117e-05,0.0010446,3.0841e-06
-0.036441,-0.0061163,-0.029911,-0.0052503,-0.010116,0.0026897,0.0027542,0.0030121,-0.0004842,-0.0011293,0.0047967
-0.042805,-0.01882,-0.0068063,-0.0088839,-0.0020533,0.0025278,0.0071718,-0.00059372,-2.2962e-05,-0.000976,0.0044591
0.003203,-0.021163,0.012722,-0.02232,0.016978,-0.013857,0.015221,-0.011131,0.0081621,-0.0083112,0.0070733
-0.023733,0.012815,-0.0090961,-0.0062773,0.0055383,6.9671e-05,0.0041718,-0.0032194,0.0007444,-0.0053119,-0.00079713
-0.022001,0.016064,-0.023669,0.012066,-0.01251,0.0042288,-0.0067684,0.0083881,-0.0061253,0.01016,-0.0085389
-0.00014716,0.0073623,-0.015294,0.0068877,-0.0084383,0.0032858,-0.0038644,0.0071715,0.006055,0.0097108,-0.0091469
0.0046641,0.0085468,-0.0069799,0.0040577,-0.018779,0.0074056,-0.0035267,0.0049375,0.0033365,0.0022316,-0.0055992
0.0013501,0.01264,-0.00054204,-0.010839,-0.0059194,0.0015118,0.0035262,-0.0050345,0.0025532,-0.00023459,-0.00039136
-0.00976,0.0074939,-0.0066057,0.00078233,-0.0041377,0.0028094,-0.0028633,0.0012344,-0.0023766,0.0020518,-0.00095579
