-0.086636,0.0057625,-0.0018019,-0.0039514,-0.0071264,-0.0031659,0.0082744,-0.0013647,0.0037317,-0.0005192,-0.0040707
-0.0013144,0.0032202,-0.0014493,-0.0023046,0.014568,-0.0022749,-0.0060005,0.0042807,-0.0035575,-0.0023104,0.0042682
-0.0074222,0.0095273,0.0074845,-0.0027033,-0.011067,0.002408,0.0026587,-0.0010617,0.00091059,0.00046623,-0.0012
0.00040592,-0.0074646,0.0040937,-0.00010112,-0.013078,-0.0012679,0.0058044,0.00018463,0.0018104,0.0010425,0.00019591
0.0065703,-0.010654,0.0082433,0.0028632,0.0015185,-0.0064502,0.0011184,0.003347,-0.0019403,0.00017832,0.0029004
-0.0010608,0.0021457,-0.0019436,9.266e-05,0.004659,0.0026191,-0.0040291,-0.0026849,0.00075586,-0.0021908,-0.00018078
-0.0058347,0.0047151,-0.0042961,0.00049601,0.0028699,-0.001879,-0.0049816,-0.0018593,0.00225,0.00046998,0.00028782
-0.0047706,-0.00080141,0.0058278,0.0012667,-0.0031311,0.0004895,0.00067246,-0.0015748,-0.0013364,-0.00074191,-0.0037568
0.00099726,-0.0015194,-0.0028069,-0.0050417,-0.0020206,0.0031417,0.0049588,-0.0020876,-0.0013367,-0.00067195,-0.0021041
0.0051523,0.0018934,-0.0047263,0.0021374,0.00093374,0.001001,-0.0041871,-0.00016137,0.0022491,0.0013549,0.0020727
0.0030284,-0.00013096,0.0026918,0.00081799,0.00059004,-0.00089829,0.00020575,0.0015616,0.00055147,-0.00057673,0.002047
