0.02,0.02,-0.0038767,1,0,0
0.04,0.02,0.0049272,1,0,0
0.06,0.02,-0.025554,1,0,0
0.08,0.02,0.023145,1,0,0
0.1,0.02,0.0043905,1,0,0
0.12,0.02,0.020493,1,0,0
0.14,0.02,0.020383,1,0,0
0.16,0.02,0.015656,1,0,0
0.18,0.02,0.0029292,1,0,0
0.2,0.02,0.025735,1,0,0
0.22,0.02,0.077805,1,0,0
0.24,0.02,0.021224,1,0,0
0.26,0.02,0.036968,1,0,0
0.28,0.02,0.022647,1,0,0
0.3,0.02,0.037115,1,0,0
0.32,0.02,0.063345,1,0,0
0.34,0.02,0.02777,1,0,0
0.36,0.02,0.019974,1,0,0
0.38,0.02,0.0090653,1,0,0
0.4,0.02,0.033218,1,0,0
0.42,0.02,-0.0057443,1,0,0
0.44,0.02,-0.036358,1,0,0
0.46,0.02,-0.028147,1,0,0
0.48,0.02,-0.0092602,1,0,0
0.5,0.02,0.0045677,1,0,0
0.52,0.02,-0.0025991,1,0,0
0.54,0.02,-0.00472,1,0,0
0.56,0.02,0.02491,1,0,0
0.58,0.02,0.008868,1,0,0
0.6,0.02,0.019426,1,0,0
0.62,0.02,0.025251,1,0,0
0.64,0.02,0.02328,1,0,0
0.66,0.02,0.036453,1,0,0
0.68,0.02,0.058614,1,0,0
0.7,0.02,0.059698,1,0,0
0.72,0.02,0.059698,1,0,0
0.74,0.02,0.027682,1,0,0
0.76,0.02,0.015874,1,0,0
0.78,0.02,-0.02198,1,0,0
0.8,0.02,-0.019517,1,0,0
0.82,0.02,0.0073878,1,0,0
0.84,0.02,0.021881,1,0,0
0.86,0.02,-0.0096052,1,0,0
0.88,0.02,0.0025919,1,0,0
0.9,0.02,0.052556,1,0,0
0.92,0.02,0.020936,1,0,0
0.94,0.02,0.015821,1,0,0
0.96,0.02,0.0157,1,0,0
0.98,0.02,0.031583,1,0,0
0.02,0.04,0.013553,1,0,0
0.04,0.04,0.0173,1,0,0
0.06,0.04,-0.00402,1,0,0
0.08,0.04,0.0015334,1,0,0
0.1,0.04,-0.0071712,1,0,0
