0.033778,-0.032661,0.015042,-0.012598,0.009974,-0.010446,0.0078292,-0.0090522,0.0035693,-0.002592,0.0039473
0.0077715,0.005437,-0.012181,-0.0078347,-0.010793,0.0037951,-0.0075816,-0.011793,-0.0027625,0.0049159,-0.0028127
0.03972,0.0088971,-0.047313,0.0054777,-0.018175,0.01022,-0.023914,-0.0061661,0.0035687,-0.0026512,-0.0002865
-0.020691,0.0068644,-0.029414,0.028594,-0.0044312,0.0022185,-0.0057063,-0.0017382,0.001861,0.00012923,-0.0013975
-0.0041853,0.0083813,0.0084585,0.0054003,0.0020085,-0.0054996,0.0033201,-0.0058325,0.004194,0.00064581,-0.00036439
-0.0048899,0.01384,-0.017316,-0.013665,0.004626,-0.0079307,0.0035914,-0.002505,0.0026319,-0.0055259,0.0031226
0.040609,-0.034568,0.015958,-0.011602,0.0013279,-0.010701,0.0041145,-0.0057501,0.0088949,0.0019847,0.0028332
0.019662,0.0056746,-0.014213,0.01365,0.0020513,0.013647,-0.01051,0.0055527,0.0038175,0.002869,-0.0068093
-0.013591,0.0062254,0.0067051,-0.0018683,0.018438,-0.0060433,0.0012116,2.7382e-05,0.0022755,-0.0044512,0.0056008
-0.0082497,0.024103,-0.0041648,0.0042839,0.0024242,-0.0018382,-0.00048348,-0.013155,-0.0068511,0.0057075,0.00015556
0.014849,0.020725,0.00073279,0.00082868,0.00083862,-0.0006366,0.0043175,0.012394,-2.2612e-06,0.0021595,-2.9567e-05
