-0.0075609,0.0037456,0.0058002,0.0084513,-0.001343,0.0036343,-0.0061312,0.0042602,0.0012539,-0.0032489,0.0011737,-0.00047513,-0.00035967,-0.0013507,-0.0019358,0.00095706,0.0031184,0.0020053,-0.00049293,0.002594,-0.00093736
-0.0050089,-0.0036143,-0.0094047,-0.0010206,0.012169,0.0089937,-0.00086688,-0.0068826,-0.00059273,-0.00063305,2.9902e-05,0.00076119,-0.00034089,8.5024e-05,0.0010383,-0.0015815,-0.00033784,-0.00077094,-0.0021451,0.00087499,-0.00023169
0.005802,-0.0012374,0.013333,0.00084401,-0.010112,0.0014181,0.00039941,0.0032282,0.0021518,-0.0035423,-0.00089368,-0.0018577,-0.00040134,0.0023466,0.00093633,-0.0013486,0.0021509,0.00030676,0.0012426,3.9368e-05,0.0014135
0.0050247,0.0027557,0.008378,0.0040109,-0.0090612,0.0065155,0.0038316,0.0011443,0.0007449,-0.006055,-0.00045523,0.0028271,0.00062324,0.00093549,0.002284,-0.0013981,0.00043901,0.00070087,-0.0012351,0.0030521,0.0023797
0.0026992,-0.0033483,-0.0035165,-0.00060212,0.0019789,0.0011163,-0.0058264,-0.0012734,0.0021562,0.0041492,-0.00016156,-0.0029946,0.00037255,-4.0325e-05,-0.0007255,0.00039103,0.0011584,-0.00065197,-0.0005415,-0.00014259,0.00015841
0.0005742,0.0051005,-0.0062608,-0.00336,0.00078298,0.0019441,-0.003042,-0.0014736,0.0021995,0.0035996,-0.00074337,-0.00082838,0.0010786,-0.0010996,0.00042731,4.2284e-06,-0.00036727,-0.00074067,-0.0035456,0.0025833,0.00089978
-0.0013346,0.00023051,-0.0011395,0.0015175,0.0036557,0.0016464,0.00078797,0.0029112,-0.0013957,-0.001167,0.0016095,-0.00086894,0.00020231,0.0032008,0.00073812,-0.0012125,-6.5614e-05,0.0012918,-0.0002211,0.0005199,0.0016041
-0.0039097,0.00050231,0.0032835,0.0049019,-0.0006525,-0.0013113,0.0016478,5.3493e-05,0.0020134,0.00051305,-0.0015021,-0.0034979,-0.0010434,0.0033115,0.00073985,0.00048773,0.0010846,-0.00071679,-0.0017491,-0.00030299,-0.00068609
-0.00019125,0.0046895,-0.0045766,-0.0020297,0.0016929,-0.004914,-0.00029024,-0.0013579,0.0010556,-0.00051597,4.962e-05,0.0013789,-0.0005219,-6.1178e-05,-0.0011243,0.0011236,9.8297e-05,0.0002595,-0.00030894,-0.0015628,-0.00069277
0.0016183,0.0014898,-0.0011778,0.00067382,0.00040134,0.0022504,-0.0018515,-0.0038395,0.00082,0.00060633,-0.00047965,0.0015562,0.00096656,-0.00068637,0.00046786,-3.5045e-05,-0.0017148,0.00025495,-0.00079124,0.00027182,0.0009827
4.0819e-05,-0.002727,0.0034965,0.0012588,-0.00236,0.0012276,-0.00060886,-0.00048572,1.0515e-06,0.0014572,-0.00026222,-0.001123,-0.00019064,-0.00054536,-0.0004281,-0.00094709,0.00076214,-0.00010355,0.00014363,0.00077152,3.8995e-05
-0.0017674,-0.001537,0.00094498,0.00014651,0.000909,0.0027048,-0.00059901,0.0038039,-0.0025214,-0.00066968,0.00066501,-0.00014517,0.00036806,-0.00040227,0.00010263,-0.00059875,-0.0013396,0.00081798,0.0015457,5.0518e-05,0.00067068
0.00010961,-0.0020736,0.00020576,-0.0032364,-0.0025386,5.0045e-05,-0.0002692,-0.0016938,-0.0001994,0.00023571,1.1235e-05,0.00068722,9.1067e-05,-0.0011058,-0.00065146,0.00017716,0.00012311,-0.00085537,-0.00069495,-0.0013688,-0.0010668
